Date,Baseline_NAV,Gamma_Only_NAV,Full_NAV,Baseline_Return,Gamma_Only_Return,Full_Gross_Return,Full_Net_Return,SPY_Return,Combined_Regime,DDH_State,Gamma_Regime,Base_Gamma,Adjusted_Gamma,Gamma_Beliefs,Conviction_Csys,Portfolio_DD_pct,God_Mode,VIX,Hedge_Payout_bps,Hedge_Cost_bps,Hedge_Net_Impact
2023-04-21,1.19989659369763,1.19989659369763,1.2219554238881092,0.0020314198927672963,0.0020314198927672963,0.0020314198927672963,0.0020314198927672963,0.0007769970182480712,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.6267766416856736,False,16.770000457763672,0.0,0.0,0.0
2023-04-24,1.1868422790235342,1.1868422790235342,1.2086611194414267,-0.010879533071985295,-0.010879533071985295,-0.010879533071985295,-0.010879533071985295,0.0010430944957680044,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.424907898947181,False,16.889999389648438,0.0,0.0,0.0
2023-04-25,1.1715474341416512,1.1715474341416512,1.193085095008063,-0.012887007104656631,-0.012887007104656631,-0.012887007104656631,-0.012887007104656631,-0.01587384925036006,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.508238406606563,False,18.760000228881836,0.0,0.0,0.0
2023-04-26,1.177441096292828,1.177441096292828,1.199087105906353,0.0050306645547773185,0.0050306645547773185,0.0050306645547773185,0.0050306645547773185,-0.004235493863818274,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.777502438010764,False,18.84000015258789,0.0,0.0,0.0
2023-04-27,1.1810658032720613,1.1810658032720613,1.2027784492908944,0.003078461411484391,0.003078461411484391,0.003078461411484391,0.003078461411484391,0.01990795468783957,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.2884086655987472,False,17.030000686645508,0.0,0.0,0.0
2023-04-28,1.1876860343296662,1.1876860343296662,1.2095203862967354,0.005605302464319847,0.005605302464319847,0.005605302464319847,0.005605302464319847,0.008535216404572665,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.9876073022210479,False,15.779999732971191,0.0,0.0,0.0
2023-05-01,1.18320048554263,1.18320048554263,1.2049523754379472,-0.003776712580078364,-0.003776712580078364,-0.003776712580078364,-0.003776712580078364,-0.001009636101387268,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.4382181958983051,False,16.079999923706055,0.0,0.0,0.0
2023-05-02,1.186379756053879,1.186379756053879,1.2081900934760128,0.0026870091333598923,0.0026870091333598923,0.0026870091333598923,0.0026870091333598923,-0.011239310107820866,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.8104577171528025,False,17.780000686645508,0.0,0.0,0.0
2023-05-03,1.1836063578103644,1.1836063578103644,1.2053657092381838,-0.002337698556775258,-0.002337698556775258,-0.002337698556775258,-0.002337698556775258,-0.006864104253524572,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.546621520238353,False,18.34000015258789,0.0,0.0,0.0
2023-05-04,1.192747781538718,1.192747781538718,1.214675188376297,0.007723364840034354,0.007723364840034354,0.007723364840034354,0.007723364840034354,-0.0070828481704676705,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.7767758410201406,False,20.09000015258789,0.0,0.0,0.0
2023-05-05,1.2041302937060971,1.2041302937060971,1.226266955994821,0.00954310068193559,0.00954310068193559,0.00954310068193559,0.00954310068193559,0.018512482914433637,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.018162045075868,False,17.190000534057617,0.0,0.0,0.0
2023-05-08,1.2177516235188026,1.2177516235188026,1.2401386995539152,0.011312172680899324,0.011312172680899324,0.011312172680899324,0.011312172680899324,0.0002666527681225439,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.07356839978900119,False,16.979999542236328,0.0,0.0,0.0
2023-05-09,1.2232263526175968,1.2232263526175968,1.2457140757586045,0.004495768260997707,0.004495768260997707,0.004495768260997707,0.004495768260997707,-0.004385226547305887,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,17.709999084472656,0.0,0.0,0.0
2023-05-10,1.2316764160123865,1.2316764160123865,1.254319484634416,0.006908012876527173,0.006908012876527173,0.006908012876527173,0.006908012876527173,0.004672220349444922,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,16.940000534057617,0.0,0.0,0.0
2023-05-11,1.2060263812726457,1.2060263812726457,1.2281979011264932,-0.020825303144785406,-0.020825303144785406,-0.020825303144785406,-0.020825303144785406,-0.0017441548253022132,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,16.93000030517578,0.0,0.0,0.0
2023-05-12,1.1907312653236102,1.1907312653236102,1.212621600642694,-0.012682239946439237,-0.012682239946439237,-0.012682239946439237,-0.012682239946439237,-0.0013099412260758614,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.0825303144785403,False,17.030000686645508,0.0,0.0,0.0
2023-05-15,1.2012410140661587,1.2012410140661587,1.223324560003619,0.008826297795827297,0.008826297795827297,0.008826297795827297,0.008826297795827297,0.0034498871181443125,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-3.3243431599785116,False,17.1200008392334,0.0,0.0,0.0
2023-05-16,1.1909283378152191,1.1909283378152191,1.2128222961036905,-0.008585018435252697,-0.008585018435252697,-0.008585018435252697,-0.008585018435252697,-0.006682698588385327,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.471055023101277,False,17.989999771118164,0.0,0.0,0.0
2023-05-17,1.1999051587310028,1.1999051587310028,1.221964146380564,0.0075376667350546865,0.0075376667350546865,0.0075376667350546865,0.0075376667350546865,0.012139062667070766,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-3.308342813698708,False,16.8700008392334,0.0,0.0,0.0
2023-05-18,1.1989380369748162,1.1989380369748162,1.2209792451134551,-0.0008059984984224917,-0.0008059984984224917,-0.0008059984984224917,-0.0008059984984224917,0.009633151171123844,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.5795133257682146,False,16.049999237060547,0.0,0.0,0.0
2023-05-19,1.2087834309954626,1.2087834309954626,1.2310056362933572,0.008211762173705483,0.008211762173705483,0.008211762173705483,0.008211762173705483,-0.0014551568180610763,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.658034091743231,False,16.809999465942383,0.0,0.0,0.0
2023-05-22,1.2054645762839689,1.2054645762839689,1.2276257679471119,-0.0027456156548741496,-0.0027456156548741496,-0.0027456156548741496,-0.0027456156548741496,0.000406154970332695,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.8586850181836816,False,17.209999084472656,0.0,0.0,0.0
2023-05-23,1.1908844631641557,1.1908844631641557,1.2127776148635574,-0.01209501581934381,-0.01209501581934381,-0.01209501581934381,-0.01209501581934381,-0.011222801175951425,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.1281433489876926,False,18.530000686645508,0.0,0.0,0.0
2023-05-24,1.1744472593721558,1.1744472593721558,1.1960382304593626,-0.013802517624863923,-0.013802517624863923,-0.013802517624863923,-0.013802517624863923,-0.007244811654143812,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-3.3119050034502413,False,20.030000686645508,0.0,0.0,0.0
2023-05-25,1.2180553001170955,1.2180553001170955,1.240391004723931,0.037130693095790444,0.037130693095790444,0.037130693095790444,0.0370830740481714,0.008659866718847997,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.646444138754642,False,19.139999389648438,0.0,0.45916328991052235,-5.695420145044584e-05
2023-05-26,1.2347058702732445,1.2347058702732445,1.2573468994548405,0.01366979820583531,0.01366979820583531,0.01366979820583531,0.01366979820583531,0.01295092595417513,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.110441165995635,False,17.950000762939453,0.0,0.0,0.0
2023-05-30,1.2407412985083361,1.2407412985083361,1.2634930004502096,0.004888150595538868,0.004888150595538868,0.004888150595538868,0.004888150595538868,0.0003807810748266416,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,17.459999084472656,0.0,0.0,0.0
2023-05-31,1.2232219359325107,1.2232219359325107,1.2456523820928478,-0.01412007692247183,-0.01412007692247183,-0.01412007692247183,-0.01412007692247183,-0.005545154194140589,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,17.940000534057617,0.0,0.0,0.0
2023-06-01,1.2478784783124277,1.2478784783124277,1.2707610560362257,0.02015704726642297,0.02015704726642297,0.02015704726642297,0.02015704726642297,0.009500920490133735,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.4120076922471942,False,15.649999618530273,0.0,0.0,0.0
2023-06-02,1.240469525266088,1.240469525266088,1.2632162436519125,-0.005937239222491694,-0.005937239222491694,-0.005937239222491694,-0.005937239222491694,0.014461021169695165,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,14.600000381469727,0.0,0.0,0.0
2023-06-05,1.2457655265740923,1.2457655265740923,1.268609358712307,0.004269352209090641,0.004269352209090641,0.004269352209090641,0.004269352209090641,-0.0019160581041940405,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.5937239222491618,False,14.729999542236328,0.0,0.0,0.0
2023-06-06,1.2441078398443517,1.2441078398443517,1.2669212746753813,-0.0013306570894599137,-0.0013306570894599137,-0.0013306570894599137,-0.0013306570894599137,0.0021775031622890406,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.16932351787913805,False,13.960000038146973,0.0,0.0,0.0
2023-06-07,1.2220215838923152,1.2220215838923152,1.2444300189759867,-0.017752686097372083,-0.017752686097372083,-0.017752686097372083,-0.017752686097372083,-0.003457696929716425,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.30216391528565506,False,13.9399995803833,0.0,0.0,0.0
2023-06-08,1.2345204977346558,1.2345204977346558,1.2571581277058352,0.010228063077682885,0.010228063077682885,0.010228063077682885,0.010228063077682885,0.006048534789029114,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.0720683038848464,False,13.649999618530273,0.0,0.0,0.0
2023-06-09,1.230608965460935,1.230608965460935,1.2531748689436557,-0.0031684628006570436,-0.0031684628006570436,-0.0031684628006570436,-0.0031684628006570436,0.0017942101071992678,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.070455241429957,False,13.829999923706055,0.0,0.0,0.0
2023-06-12,1.2355199858018335,1.2355199858018335,1.258175943569973,0.003990723681311095,0.003990723681311095,0.003990723681311095,0.003990723681311095,0.009071881903834234,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.383909823883417,False,15.010000228881836,0.0,0.0,0.0
2023-06-13,1.2362616866846774,1.2362616866846774,1.2589312451586503,0.000600314759264979,0.000600314759264979,0.000600314759264979,0.000600314759264979,0.006592956819854612,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.9903602574592777,False,14.609999656677246,0.0,0.0,0.0
2023-06-14,1.2529155893155743,1.2529155893155743,1.2758905334725117,0.013471179128391584,0.013471179128391584,0.013471179128391584,0.013471179128391584,0.0011906507947028189,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.9309233094123215,False,13.880000114440918,0.0,0.0,0.0
2023-06-15,1.2597693763782434,1.2597693763782434,1.2828699996921578,0.005470270400588658,0.005470270400588658,0.005470270400588658,0.005470270400588658,0.01239773151954826,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,14.5,0.0,0.0,0.0
2023-06-16,1.2619957249382876,1.2619957249382876,1.2851371732162116,0.0017672667726254159,0.0017672667726254159,0.0017672667726254159,0.0017672667726254159,-0.003406111664898126,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,13.539999961853027,0.0,0.0,0.0
2023-06-20,1.245623638699722,1.245623638699722,1.2684648690138252,-0.012973170918915974,-0.012973170918915974,-0.012973170918915974,-0.012973170918915974,-0.005188327743195331,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,13.880000114440918,0.0,0.0,0.0
2023-06-21,1.2252017003192313,1.2252017003192313,1.2476684497841302,-0.01639495088725897,-0.01639495088725897,-0.01639495088725897,-0.01639495088725897,-0.005123563896471506,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.2973170918915955,False,13.199999809265137,0.0,0.0,0.0
2023-06-22,1.2069281633257136,1.2069281633257136,1.2290598275737343,-0.014914717298185588,-0.014914717298185588,-0.014914717298185588,-0.014914717298185588,0.003609536321937279,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.915542730610724,False,12.90999984741211,0.0,0.0,0.0
2023-06-23,1.2017325777467416,1.2017325777467416,1.223710442925653,-0.004304801012063103,-0.004304801012063103,-0.004304801012063103,-0.00435242005968215,-0.007559881757787101,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.363529964831449,False,13.4399995803833,0.0,0.47827211734800834,-5.8526658455892114e-05
2023-06-26,1.2004901532219427,1.2004901532219427,1.2223870244158612,-0.0010338610667678212,-0.0010338610667678212,-0.0010338610667678212,-0.0010814801143868688,-0.0040857458942883396,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.77978005544971,False,14.25,0.0,0.47670602427613934,-5.827192585360252e-05
2023-06-27,1.2090518955727412,1.2090518955727412,1.2310467235476819,0.007131872200550747,0.007131872200550747,0.007131872200550747,0.0070842531529317,0.010963196475230585,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.882758829807288,False,13.739999771118164,0.0,0.472840752598049,-5.820890592456482e-05
2023-06-28,1.1950815404854027,1.1950815404854027,1.2167636013086796,-0.011554801856309487,-0.011554801856309487,-0.011554801856309487,-0.011602420903928535,0.0005044620291365653,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.208924214149203,False,13.430000305175781,0.0,0.48178029394403327,-5.862127254988961e-05
2023-06-29,1.1836234156721162,1.1836234156721162,1.2050396535235415,-0.009587734748737444,-0.009587734748737444,-0.009587734748737444,-0.009635353796356492,0.003941383384699959,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-5.320332594256757,False,13.539999961853027,0.0,0.480823379566156,-5.794112387184189e-05
2023-06-30,1.1999560164054437,1.1999560164054437,1.2216103901237851,0.01379881516119974,0.01379881516119974,0.01379881516119974,0.013751196113580692,0.01180067258159112,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-6.232604687032462,False,13.59000015258789,0.0,0.4697311115548354,-5.738284064397817e-05
2023-07-03,1.2042832488894966,1.2042832488894966,1.2259575398045122,0.003606159246582549,0.003606159246582549,0.003606159246582549,0.0035585401989635013,0.0011506161273204807,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.94319084502419,False,13.569999694824219,0.0,0.4745019419555412,-5.817192333922787e-05
2023-07-05,1.2098324429396712,1.2098324429396712,1.2315482274801972,0.004607881123723706,0.004607881123723706,0.004607881123723706,0.004560262076104659,-0.0014873296525450552,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.604927368461002,False,14.180000305175781,0.0,0.4740287807187822,-5.837893046688153e-05
2023-07-06,1.1973851800742144,1.1973851800742144,1.2188188983748642,-0.01028841881212258,-0.01028841881212258,-0.01028841881212258,-0.010336037859741628,-0.007830422244935353,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.169900836492149,False,15.4399995803833,0.0,0.4811638034799826,-5.8645153689533205e-05
2023-07-07,1.2080311362927652,1.2080311362927652,1.2295973828696942,0.00889100382709846,0.00889100382709846,0.00889100382709846,0.008843384779479413,-0.002524863056817206,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-5.160404369548957,False,14.829999923706055,0.0,0.4720162548268734,-5.803899516070782e-05
2023-07-10,1.2092347966394645,1.2092347966394645,1.2307639791775897,0.0009963818899512468,0.0009963818899512468,0.0009963818899512468,0.0009487628423321991,0.0025312541268496247,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.321701333058656,False,15.069999694824219,0.0,0.47573911259779933,-5.8552256327128296e-05
2023-07-11,1.2133607945791631,1.2133607945791631,1.2349048284608104,0.0034120734460875188,0.0034120734460875188,0.0034120734460875188,0.003364454398468471,0.006368345341065007,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-4.230925318465914,False,14.84000015258789,0.0,0.4745937272373868,-5.860780853226618e-05
2023-07-12,1.2462645110841781,1.2462645110841781,1.2683339675066314,0.02711783391388316,0.02711783391388316,0.02711783391388316,0.027070214866264115,0.008045952700349357,RISK_OFF,EARLY_DD_UNCERTAINTY,CRISIS,1.175,1.0575,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-3.908714633916365,False,13.539999961853027,0.0,0.46363965121165696,-5.8804991831467164e-05
2023-07-13,1.2725978876103694,1.2725978876103694,1.2951336682364987,0.0211298454637713,0.0211298454637713,0.0211298454637713,0.0211298454637713,0.007936942465786023,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-1.307502892280993,False,13.609999656677246,0.0,0.0,0.0
2023-07-14,1.2657793327227882,1.2657793327227882,1.2881943670718494,-0.0053579806739933655,-0.0053579806739933655,-0.0053579806739933655,-0.0053579806739933655,-0.0006228876262921457,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,13.34000015258789,0.0,0.0,0.0
2023-07-17,1.2756949808972955,1.2756949808972955,1.2982856063534944,0.007833630964078032,0.007833630964078032,0.007833630964078032,0.007833630964078032,0.0034722363463173256,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.5357980673993329,False,13.479999542236328,0.0,0.0,0.0
2023-07-18,1.2943917236919118,1.2943917236919118,1.3173134401377664,0.01465612319134893,0.01465612319134893,0.01465612319134893,0.01465612319134893,0.007430575935507111,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,13.300000190734863,0.0,0.0,0.0
2023-07-19,1.290515767392924,1.290515767392924,1.313368846524729,-0.002994422961800722,-0.002994422961800722,-0.002994422961800722,-0.002994422961800722,0.0022237546446737255,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,0.0,False,13.760000228881836,0.0,0.0,0.0
2023-07-20,1.264408043131481,1.264408043131481,1.2867987940193597,-0.02023045740400777,-0.02023045740400777,-0.02023045740400777,-0.02023045740400777,-0.006634518434817105,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-0.2994422961800806,False,13.989999771118164,0.0,0.0,0.0
2023-07-21,1.2594348552725898,1.2594348552725898,1.2817375385377798,-0.003933214349518341,-0.003933214349518341,-0.003933214349518341,-0.003933214349518341,0.0,DEFENSIVE_NORMAL,NORMAL_TRENDING,CRISIS,1.175,1.175,"{'CRISIS': 0.25, 'DEFENSIVE': 0.25, 'GROWTH': 0.25, 'EUPHORIA': 0.25}",,-2.3164301819630295,False,13.600000381469727,0.0,0.0,0.0
